record_id,record_class,source_table_number,source_pdf_page,reference_date,mineral_name_source,normalized_top50_materials_json,scope_type,state_or_ut,geography_name_source,grade_or_measure_source,resource_basis,unit_source,unit_scale_to_base,base_unit,std111_proved,std121_probable,std122_probable,reserves_total_a,std211_feasibility,std221_prefeasibility,std222_prefeasibility,std331_measured,std332_indicated,std333_inferred,std334_reconnaissance,remaining_resources_total_b,total_resources_a_plus_b,total_resources_base_quantity,blank_numeric_cells_interpreted_as_zero,source_figures_rounded,arithmetic_max_abs_error_source_units,arithmetic_tolerance_source_units,arithmetic_validation_pass,latitude,longitude,coordinates_available_in_source,spatial_integration_status,source_id,source_url,source_pdf_url,source_file_sha256,extraction_method
IBM-NMI2025-5-15-state-maharashtra-ore-primary-01,official_nmi_resource_inventory,5.15,19,2025-04-01,Gold,"[""Gold""]",state,Maharashtra,Maharashtra,Ore (Primary),ore,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627000.0,0.0,1627000.0,1627000.0,1627000.0,0,True,0.0,32.54,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-15-state-maharashtra-metal-primary-01,official_nmi_resource_inventory,5.15,19,2025-04-01,Gold,"[""Gold""]",state,Maharashtra,Maharashtra,Metal (Primary),contained_metal_or_compound,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,0.0,3.64,3.64,3.64,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-15-state-odisha-ore-primary-01,official_nmi_resource_inventory,5.15,19,2025-04-01,Gold,"[""Gold""]",state,Odisha,Odisha,Ore (Primary),ore,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,51176.0,0.0,951176.0,951176.0,951176.0,0,True,0.0,19.02352,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-15-state-odisha-metal-primary-01,official_nmi_resource_inventory,5.15,19,2025-04-01,Gold,"[""Gold""]",state,Odisha,Odisha,Metal (Primary),contained_metal_or_compound,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.19,0.0,1.06,1.06,1.06,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-15-state-rajasthan-ore-primary-01,official_nmi_resource_inventory,5.15,19,2025-04-01,Gold,"[""Gold""]",state,Rajasthan,Rajasthan,Ore (Primary),ore,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4600000.0,54883000.0,74439720.0,63000.0,133985720.0,133985720.0,133985720.0,0,True,0.0,2679.7144000000003,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-15-state-rajasthan-metal-primary-01,official_nmi_resource_inventory,5.15,19,2025-04-01,Gold,"[""Gold""]",state,Rajasthan,Rajasthan,Metal (Primary),contained_metal_or_compound,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,109.33,128.84,0.07,244.91,244.91,244.91,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-15-state-tamil-nadu-ore-primary-01,official_nmi_resource_inventory,5.15,19,2025-04-01,Gold,"[""Gold""]",state,Tamil Nadu,Tamil Nadu,Ore (Primary),ore,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67000.0,0.0,67000.0,67000.0,67000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-15-state-tamil-nadu-metal-primary-01,official_nmi_resource_inventory,5.15,19,2025-04-01,Gold,"[""Gold""]",state,Tamil Nadu,Tamil Nadu,Metal (Primary),contained_metal_or_compound,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-15-state-uttar-pradesh-ore-primary-01,official_nmi_resource_inventory,5.15,19,2025-04-01,Gold,"[""Gold""]",state,Uttar Pradesh,Uttar Pradesh,Ore (Primary),ore,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000000.0,13000000.0,13000000.0,13000000.0,0,True,0.0,260.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-15-state-uttar-pradesh-metal-primary-01,official_nmi_resource_inventory,5.15,19,2025-04-01,Gold,"[""Gold""]",state,Uttar Pradesh,Uttar Pradesh,Metal (Primary),contained_metal_or_compound,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,2.08,2.08,2.08,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-15-state-west-bengal-ore-primary-01,official_nmi_resource_inventory,5.15,19,2025-04-01,Gold,"[""Gold""]",state,West Bengal,West Bengal,Ore (Primary),ore,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12833333.0,12833333.0,12833333.0,12833333.0,0,True,0.0,256.66666000000004,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-15-state-west-bengal-metal-primary-01,official_nmi_resource_inventory,5.15,19,2025-04-01,Gold,"[""Gold""]",state,West Bengal,West Bengal,Metal (Primary),contained_metal_or_compound,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.65,0.65,0.65,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-16-national-total-all-india-total-01,official_nmi_resource_inventory,5.16,20,2025-04-01,Graphite,"[""Graphite""]",national_total,,All India,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,4345781.0,6219957.0,1611707.0,12177446.0,3143682.0,4812095.0,3733248.0,804651.0,52991112.95,112176518.0,142818900.0,320480206.0,332657652.0,332657652.0,0,True,1.0,6653.15304,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-16-grade-all-india-40-f-c-01,official_nmi_resource_inventory,5.16,20,2025-04-01,Graphite,"[""Graphite""]",grade,,All India,+ 40% F.C.,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,1121513.0,0.0,266338.0,1387851.0,327513.0,39155.0,315485.0,338686.0,11342204.0,57026349.0,628247.0,70017639.0,71405490.0,71405490.0,0,True,0.0,1428.1098000000002,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-16-grade-all-india-10-40-f-c-01,official_nmi_resource_inventory,5.16,20,2025-04-01,Graphite,"[""Graphite""]",grade,,All India,10-40% F.C.,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,2783710.0,5799678.0,283807.0,8867195.0,1973608.0,4581047.0,2924645.0,417039.0,6239791.0,14147190.0,3169316.0,33452636.0,42319831.0,42319831.0,0,True,0.0,846.3966200000001,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-16-grade-all-india-beneficiable-01,official_nmi_resource_inventory,5.16,20,2025-04-01,Graphite,"[""Graphite""]",grade,,All India,Beneficiable,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,75258.0,19029.0,794463.69,888751.0,2394.0,0.0,87860.0,0.0,142000.0,11539413.75,23442.9,11795111.0,12683861.0,12683861.0,0,True,1.0,253.67722000000003,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-16-grade-all-india-others-01,official_nmi_resource_inventory,5.16,20,2025-04-01,Graphite,"[""Graphite""]",grade,,All India,Others,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,176250.0,401250.0,0.0,577500.0,395752.0,0.0,103552.0,0.0,34188823.0,22302878.0,3830009.9,60821015.0,61398515.0,61398515.0,0,True,0.10000000149011612,1227.9703000000002,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-16-grade-all-india-unclassified-01,official_nmi_resource_inventory,5.16,20,2025-04-01,Graphite,"[""Graphite""]",grade,,All India,Unclassified,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,189050.0,0.0,234879.0,423929.0,444415.0,191893.0,301706.0,9090.0,7253.0,5931715.0,62249569.0,69135641.0,69559570.0,69559570.0,0,True,0.0,1391.1914000000002,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-16-grade-all-india-not-known-01,official_nmi_resource_inventory,5.16,20,2025-04-01,Graphite,"[""Graphite""]",grade,,All India,Not - known,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,32220.0,32220.0,0.0,0.0,0.0,39836.0,1071042.0,1228972.0,72918315.0,75258165.0,75290385.0,75290385.0,0,True,0.0,1505.8077,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-16-state-andhra-pradesh-total-01,official_nmi_resource_inventory,5.16,20,2025-04-01,Graphite,"[""Graphite""]",state,Andhra Pradesh,Andhra Pradesh,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,1135.0,0.0,1122.0,1761018.0,0.0,1763275.0,1763275.0,1763275.0,0,True,0.0,35.2655,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-16-state-arunachal-pradesh-total-01,official_nmi_resource_inventory,5.16,20,2025-04-01,Graphite,"[""Graphite""]",state,Arunachal Pradesh,Arunachal Pradesh,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42701670.0,73118257.0,115819927.0,115819927.0,115819927.0,0,True,0.0,2316.39854,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-16-state-chhattisgarh-total-01,official_nmi_resource_inventory,5.16,20,2025-04-01,Graphite,"[""Graphite""]",state,Chhattisgarh,Chhattisgarh,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,21800.0,0.0,0.0,21800.0,0.0,0.0,0.0,0.0,16200000.0,9280000.0,0.0,25480000.0,25501800.0,25501800.0,0,True,0.0,510.03600000000006,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-16-state-gujarat-total-01,official_nmi_resource_inventory,5.16,20,2025-04-01,Graphite,"[""Graphite""]",state,Gujarat,Gujarat,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2520805.0,835000.0,0.0,3355805.0,3355805.0,3355805.0,0,True,0.0,67.1161,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-16-state-jammu-kashmir-total-01,official_nmi_resource_inventory,5.16,20,2025-04-01,Graphite,"[""Graphite""]",state,Jammu & Kashmir,Jammu & Kashmir,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059520.0,61681035.0,62740555.0,62740555.0,62740555.0,0,True,0.0,1254.8111000000001,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-16-state-jharkhand-total-01,official_nmi_resource_inventory,5.16,20,2025-04-01,Graphite,"[""Graphite""]",state,Jharkhand,Jharkhand,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,2174820.0,0.0,349231.0,2524050.0,1341224.0,757706.0,2388849.0,60607.0,12549270.0,24756828.0,681208.0,42535692.0,45059742.0,45059742.0,0,True,1.0,901.1948400000001,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-16-state-karnataka-total-01,official_nmi_resource_inventory,5.16,20,2025-04-01,Graphite,"[""Graphite""]",state,Karnataka,Karnataka,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,176250.0,420279.0,0.0,596529.0,39008.0,0.0,0.0,0.0,41605.0,15603.0,556216.0,652432.0,1248961.0,1248961.0,0,True,0.0,24.97922,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-16-state-kerala-total-01,official_nmi_resource_inventory,5.16,20,2025-04-01,Graphite,"[""Graphite""]",state,Kerala,Kerala,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,15443.0,15443.0,0.0,8376.0,0.0,0.0,1088550.0,322606.0,0.0,1419532.0,1434975.0,1434975.0,0,True,0.0,28.699500000000004,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-16-state-madhya-pradesh-total-01,official_nmi_resource_inventory,5.16,20,2025-04-01,Graphite,"[""Graphite""]",state,Madhya Pradesh,Madhya Pradesh,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9400508.0,13434003.0,6110000.0,28944511.0,28944511.0,28944511.0,0,True,0.0,578.89022,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-16-state-maharashtra-total-01,official_nmi_resource_inventory,5.16,20,2025-04-01,Graphite,"[""Graphite""]",state,Maharashtra,Maharashtra,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3577500.0,230000.0,0.0,3807500.0,3807500.0,3807500.0,0,True,0.0,76.15,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-16-state-odisha-total-01,official_nmi_resource_inventory,5.16,20,2025-04-01,Graphite,"[""Graphite""]",state,Odisha,Odisha,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,810729.0,5799678.0,1247034.0,7857441.0,1715811.0,1470162.0,1174859.0,704208.0,6590616.0,13278527.0,672184.0,25606366.0,33463807.0,33463807.0,0,True,1.0,669.27614,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-16-state-rajasthan-total-01,official_nmi_resource_inventory,5.16,20,2025-04-01,Graphite,"[""Graphite""]",state,Rajasthan,Rajasthan,Total,bulk_mineral_or_source_grade,Tonne,1.0,tonnes,0.0,0.0,0.0,0.0,47600.0,0.0,165920.0,0.0,250000.0,1450034.0,0.0,1913554.0,1913554.0,1913554.0,0,True,0.0,38.271080000000005,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
