record_id,source_family,source_record_id,source_event_record_ids_json,source_event_count,block_name,block_name_aliases_json,state_or_ut,district,block_area_ha,exploration_level,latitude,longitude,h3_r6,h3_r3,target_material,target_chemical_names_json,target_symbols_or_formulae_json,source_label_type,geometry_quality_status,geometry_model_role,geometry_source_url,source_url,target_known_evidence_records,internal_spatial_cv_auc,internal_spatial_cv_recall_at_background_top5pct,nearest_known_target_evidence_km,outside_25km_known_evidence,within_250km_known_evidence,primary_transfer_cohort,candidate_distance_domain,target_prospectivity_score,target_national_percentile,target_score_rank_among_50,target_is_centroid_top1,target_in_centroid_top5,centroid_published_top_material,centroid_published_record_class,centroid_is_published_candidate,target_specific_priority_gate,source_label_limitations,data_quality_flags_json
OBT-e56113fb3b78b465,central_critical_mineral_auction,salal-haimna,"[""CMB-EVENT-T1-O18"",""CMB-EVENT-T3-O07""]",2,"Salal-Haimna Lithium, Titanium and Bauxite (Aluminous Laterite) Block","[""Salal-Haimna Lithium, Titanium and Bauxite (Aluminous Laterite) Block""]",UT: Jammu and Kashmir,Reasi,317.63800000,,33.16764188,74.81874320,863d346d7ffffff,833d30fffffffff,Titanium,"[""titanium"",""titanium dioxide""]","[""Ti"",""TiO2""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14480_MBS_Salal-Haimna%20Lithium,%20Titanium%20and%20Bauxite%20Aluminous%20Laterite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=14477_Notice%20Inviting%20Tender%20(NIT)%20-%20%20Tranche%20III.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,39,0.66236029,0.25641026,318.20196533,True,False,True,False,0.01452561,0.11883904,5.00000000,False,False,Copper,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-36d223f6298a31bc,central_critical_mineral_auction,salepali,"[""CMB-EVENT-T5-O07""]",1,Salepali Graphite Block,"[""Salepali Graphite Block""]",Odisha,Balangir,1223.29000000,,20.67809207,83.03756966,863c86057ffffff,833c86fffffffff,Graphite,"[""carbon""]","[""C""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18658_7.MBS_Salepali_Graphite_Block_CL.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18641_GoI%20MoM%20-%20Tranche%20V%20-%20Notice%20Inviting%20Tender.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,15,0.87053333,0.53333333,25.74639130,True,True,True,True,0.46580091,0.96064556,2.00000000,False,True,Manganese,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-e3831b930544ba73,central_critical_mineral_auction,sambalpur,"[""CMB-EVENT-T8-O17""]",1,Sambalpur Phosphorite and Limestone Block,"[""Sambalpur Phosphorite and Limestone Block""]",Chhattisgarh,Balod,303.86600000,,20.81640417,81.06355833,863cb072fffffff,833cb0fffffffff,Phosphorus,"[""phosphorus""]","[""P""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27327_Sambalpur%20Phosphorite%20and%20Limestone%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,85,0.70646367,0.08235294,49.46507263,True,True,True,True,0.51742184,0.93741161,1.00000000,True,True,Phosphorus,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-5ed9f329cc37e915,central_critical_mineral_auction,sanyasikoppa,"[""CMB-EVENT-T2-O18"",""CMB-EVENT-T4-O19""]",2,"Sanyasikoppa Cobalt, Manganese and Iron Block","[""Sanyasikoppa Cobalt, Manganese and Iron Block""]",Karnataka,Shimoga (Shivamogga),1055.64000000,,14.15516571,75.36635290,8660130cfffffff,836013fffffffff,Cobalt,"[""cobalt""]","[""Co""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15832_19.%20MBS_Sanyasikoppa%20Cobalt,%20Manganese%20and%20Iron%20Block%20-23.02.2024.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,4,,,516.07073975,True,False,True,False,0.00329194,,18.00000000,False,False,Titanium,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""target_model_below_published_minimum_support"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-efe59fb7ee48420c,central_critical_mineral_auction,sanyasikoppa,"[""CMB-EVENT-T2-O18"",""CMB-EVENT-T4-O19""]",2,"Sanyasikoppa Cobalt, Manganese and Iron Block","[""Sanyasikoppa Cobalt, Manganese and Iron Block""]",Karnataka,Shimoga (Shivamogga),1055.64000000,,14.15516571,75.36635290,8660130cfffffff,836013fffffffff,Iron,"[""iron""]","[""Fe""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15832_19.%20MBS_Sanyasikoppa%20Cobalt,%20Manganese%20and%20Iron%20Block%20-23.02.2024.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,238,0.85629458,0.44537815,32.92739105,True,True,True,True,0.40180609,0.81433070,1.00000000,False,True,Titanium,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-dc2d371f8528fcb5,central_critical_mineral_auction,sanyasikoppa,"[""CMB-EVENT-T2-O18"",""CMB-EVENT-T4-O19""]",2,"Sanyasikoppa Cobalt, Manganese and Iron Block","[""Sanyasikoppa Cobalt, Manganese and Iron Block""]",Karnataka,Shimoga (Shivamogga),1055.64000000,,14.15516571,75.36635290,8660130cfffffff,836013fffffffff,Manganese,"[""manganese""]","[""Mn""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,"https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15832_19.%20MBS_Sanyasikoppa%20Cobalt,%20Manganese%20and%20Iron%20Block%20-23.02.2024.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-",https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=15825_1.%20GoI%20MoM%20-%20Tranche%20IV%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,130,0.85341124,0.20769231,26.58043098,True,True,True,True,0.30580619,0.85179406,7.00000000,False,False,Titanium,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-626d63dfa0b78a03,central_critical_mineral_auction,sapneri,"[""CMB-EVENT-T7-O17"",""CMB-EVENT-T8-O07""]",2,Sapneri Vanadium bearing Magnetite-Ilmenite Block,"[""Sapneri Vanadium bearing Magnetite-Ilmenite Block""]",Bihar,Gaya,124.55000000,,25.01520960,85.15358711,863c137a7ffffff,833c13fffffffff,Iron,"[""iron""]","[""Fe""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27337_Sapneri%20Vanadium%20bearing%20Magnetite-Ilmenite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,238,0.85629458,0.44537815,83.50454712,True,True,True,True,0.25452194,0.65004146,6.00000000,False,False,Copper,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-a3cbf47714f1677d,central_critical_mineral_auction,sapneri,"[""CMB-EVENT-T7-O17"",""CMB-EVENT-T8-O07""]",2,Sapneri Vanadium bearing Magnetite-Ilmenite Block,"[""Sapneri Vanadium bearing Magnetite-Ilmenite Block""]",Bihar,Gaya,124.55000000,,25.01520960,85.15358711,863c137a7ffffff,833c13fffffffff,Titanium,"[""titanium"",""titanium dioxide""]","[""Ti"",""TiO2""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27337_Sapneri%20Vanadium%20bearing%20Magnetite-Ilmenite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,39,0.66236029,0.25641026,195.94056702,True,True,True,True,0.16014819,0.51969928,14.00000000,False,False,Copper,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-574c7740285fb56e,central_critical_mineral_auction,sapneri,"[""CMB-EVENT-T7-O17"",""CMB-EVENT-T8-O07""]",2,Sapneri Vanadium bearing Magnetite-Ilmenite Block,"[""Sapneri Vanadium bearing Magnetite-Ilmenite Block""]",Bihar,Gaya,124.55000000,,25.01520960,85.15358711,863c137a7ffffff,833c13fffffffff,Vanadium,"[""vanadium""]","[""V""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27337_Sapneri%20Vanadium%20bearing%20Magnetite-Ilmenite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,10,0.37920000,0.00000000,41.74831009,True,True,True,True,0.43898344,0.98314977,4.00000000,False,True,Copper,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-e4b05b435776e213,central_critical_mineral_auction,semhardih,"[""CMB-EVENT-T4-O04"",""CMB-EVENT-T5-O10""]",2,Semhardih Phosphorite and Limestone Block,"[""Semhardih Phosphorite and Limestone Block""]",Chhattisgarh,Balod,960.35000000,,20.83290278,81.06233333,863cb00d7ffffff,833cb0fffffffff,Phosphorus,"[""phosphorus""]","[""P""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18655_10.MBS_Semhardih_Phosphorite_and_Limestone_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=18641_GoI%20MoM%20-%20Tranche%20V%20-%20Notice%20Inviting%20Tender.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,85,0.70646367,0.08235294,46.06063461,True,True,True,True,0.52481282,0.94198406,1.00000000,True,True,Phosphorus,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-62cd82f5130e298f,central_critical_mineral_auction,shergarh-sherawala-ramsara-dalmirkhera,"[""CMB-EVENT-T6-O13"",""CMB-EVENT-T8-O02""]",2,Shergarh-Sherawala- Ramsara-Dalmirkhera Potash And Halite Block,"[""Shergarh-Sherawala- Ramsara-Dalmirkhera Block"",""Shergarh-Sherawala- Ramsara-Dalmirkhera Potash And Halite Block""]",Punjab,Fazilka,4592.95000000,,30.01400077,74.05964183,86424844fffffff,834248fffffffff,Potash,"[""potassium chloride"",""potassium sulfate""]","[""KCl"",""K2SO4""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27342_Shergarh-Sherawala-%20Ramsara-Dalmirkhera%20Potash%20And%20Halite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,0,,,,False,False,False,False,,,,False,False,Copper,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""target_model_below_published_minimum_support"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-37a3af5a5c3eda1d,central_critical_mineral_auction,siskari-pat,"[""CMB-EVENT-T6-O19""]",1,"Siskari Pat Titanium, Bauxite and Associated Mineral Block","[""Siskari Pat Titanium, Bauxite and Associated Mineral Block""]",Jharkhand,Lohardaga,27.87000000,,23.56133117,84.60585788,863cae85fffffff,833caefffffffff,Aluminium,"[""aluminium""]","[""Al""]",official_auction_or_exploration_target_not_confirmed_deposit,accepted,geometry_available_for_overlay_not_used_in_prospectivity_training_or_scoring,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22691_5.%20Siskaripat%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=22681_GoI%20MoM%20-%20Tranche%20VI%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,110,0.69101240,0.07272727,1.89941704,False,True,False,False,0.56363946,,4.00000000,False,True,Silver,known_evidence_area,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""complete_historical_source_label_independence_not_established""]"
